,SK_2008,SK_2009,SK_2010,SK_2011,SK_2012,LI_2008,LI_2009,LI_2010,LI_2011,LI_2012,BE_2008,BE_2009,BE_2010,BE_2011,BE_2012,FR_2008,FR_2009,FR_2010,FR_2011,FR_2012,BG_2008,BG_2009,BG_2010,BG_2011,BG_2012,NL_2008,NL_2009,NL_2010,NL_2011,NL_2012,GR_2008,GR_2009,GR_2010,GR_2011,GR_2012,RS_2008,RS_2009,RS_2010,RS_2011,RS_2012,EE_2008,EE_2009,EE_2010,EE_2011,EE_2012,HR_2008,HR_2009,HR_2010,HR_2011,HR_2012,TR_2008,TR_2009,TR_2010,TR_2011,TR_2012,MK_2008,MK_2009,MK_2010,MK_2011,MK_2012,SI_2008,SI_2009,SI_2010,SI_2011,SI_2012,ES_2008,ES_2009,ES_2010,ES_2011,ES_2012,CZ_2008,CZ_2009,CZ_2010,CZ_2011,CZ_2012,CY_2008,CY_2009,CY_2010,CY_2011,CY_2012,IS_2008,IS_2009,IS_2010,IS_2011,IS_2012,CH_2008,CH_2009,CH_2010,CH_2011,CH_2012,AT_2008,AT_2009,AT_2010,AT_2011,AT_2012,DK_2008,DK_2009,DK_2010,DK_2011,DK_2012,FI_2008,FI_2009,FI_2010,FI_2011,FI_2012,SE_2008,SE_2009,SE_2010,SE_2011,SE_2012,IE_2008,IE_2009,IE_2010,IE_2011,IE_2012,ME_2008,ME_2009,ME_2010,ME_2011,ME_2012,LT_2008,LT_2009,LT_2010,LT_2011,LT_2012
0,7.63524391805,4.69242468224,5.74296740039,14.4991336479,9.87211747688,0.0,5.28632011295,4.42257194569,6.59443138911,6.44640157839,0.0,11.1952567853,12.178765168,32.3630999381,18.9674263456,12.4100402482,14.3432975738,12.1022076395,19.0731303896,18.5697528409,0.0,0.0,5.90588499678,9.41729244636,4.55734273994,0.0,8.13946716673,9.94873174129,24.0209369119,17.3048775141,0.0,0.0,0.0,0.0,0.0,0.0,6.75874798579,9.77528223207,16.3666353958,7.37124101899,7.82004666101,8.00564996263,9.32179228543,100.0,0.0,0.0,8.54549717253,10.5710847841,13.9560916462,4.37237803064,5.87443578221,9.53025348274,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.6750271608,7.94184231937,6.4010656919,11.8251901189,0.0,4.06589500478,0.0,0.0,0.0,0.0,11.0438183817,0.0,0.0,0.0,0.0,13.9502072961,3.82144274057,14.1212290719,0.0326243202217,0.0,0.0,0.0,0.0,7.33847168654,6.90139380719,6.2092615748,5.72278255581,6.29842709335,9.26926899808,8.03593945204,3.96365340681,3.82134431225,4.95890055744,11.0064069854,0.0,0.0,0.0,7.77900273943,0.0,0.0,7.67980777188,11.9759252578,6.90313842928,100.0,0.0,0.0,7.08998898375,0.0,0.0,0.0,15.9519893337,6.83936535138,16.3107326792,11.0240310244,13.2305392436,0.0,0.0,0.0,13.3184837621,0.0,9.1387273062,6.35137203286,5.92628589816,13.3414392695,10.8062017612
1,6.7223579671,5.29134496646,5.34447613735,8.71096079354,6.31551104323,0.0,5.67606923035,4.57904253271,5.37167418999,4.02805333497,0.0,16.6884439661,16.1716719635,11.4557735995,7.62951507421,6.9692989829,18.9660166987,10.9771794602,8.58650000432,8.89168533774,0.0,0.0,13.612228527,6.67952937637,9.55371423577,0.0,10.1354517104,9.72916015312,10.9114926304,7.8686848986,0.0,0.0,0.0,0.0,0.0,0.0,8.61357508265,9.07958724536,11.2505694856,7.30173201243,10.2826104981,7.86501354715,4.3497830106,0.0,0.0,0.0,12.1883993013,7.62335376981,8.4050552628,3.95218951784,8.35281566891,15.2732583619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00370579956,11.0546565616,8.01080782756,6.04561911806,0.0,8.66415347846,0.0,0.0,0.0,0.0,11.5935759477,0.0,0.0,0.0,0.0,28.7562743988,13.0490521936,5.10346939726,0.00352684750834,0.0,0.0,0.0,0.0,6.4036267907,8.37267406376,4.93394492027,5.51351376378,5.48582290465,6.06147674571,4.61971608651,4.26670001898,4.05234857195,4.84520396266,7.2011097047,0.0,0.0,0.0,6.52573615713,0.0,0.0,7.57650846596,10.7751225678,6.41590843259,0.0,0.0,0.0,4.54764527678,0.0,0.0,0.0,9.33313595983,6.30497687548,10.2342021845,15.5205004803,9.7516755011,0.0,0.0,0.0,11.2617302826,0.0,13.4749984769,8.04159903855,4.99624629892,12.6678866188,6.74778119213
2,11.1276769128,12.692940111,8.10885662384,8.25255513365,10.8881119104,0.0,6.54754855464,4.92445902294,5.42977969503,4.95627221434,0.0,13.353938614,12.738619111,7.49208320524,8.39284585086,9.03462803114,12.6946255743,11.468012993,12.8636173622,12.5999138473,0.0,0.0,14.6161008998,12.7385689443,15.6184906692,0.0,13.8461920795,11.1089306763,7.14586328472,6.38042486346,0.0,0.0,0.0,0.0,0.0,0.0,12.8719209256,11.2691271204,11.9040666271,12.1413923104,10.9640907154,7.17475322002,9.9849294236,0.0,0.0,0.0,8.599301023,9.72952900337,9.74739227623,5.99778462857,26.8611899116,15.0960112804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99454158371,9.34329592364,7.43396922038,10.938254758,0.0,14.1597665545,0.0,0.0,0.0,0.0,18.3096306711,0.0,0.0,0.0,0.0,20.3787372484,15.4525787324,3.56861611145,0.00406430925321,0.0,0.0,0.0,0.0,6.88900601943,8.82211250929,6.61323669625,8.03648147364,6.05901848383,5.81837394051,5.25420641504,8.74398830027,8.70232964492,7.13489164016,6.57683451403,0.0,0.0,0.0,13.7124495393,0.0,0.0,7.63586670545,9.4968768133,5.8773924401,0.0,0.0,0.0,5.9522170201,0.0,0.0,0.0,8.51476622035,3.02071350774,6.89448134867,5.95787858789,4.65627653182,0.0,0.0,0.0,12.3431568958,0.0,15.9580086823,12.3398777981,14.7210986172,17.1464759057,12.9406945191
3,11.1530146781,13.1465596932,7.16779867818,7.51928310018,9.19414163807,0.0,9.99821330867,5.80140119348,6.48049666568,6.2350265312,0.0,8.6604625012,8.3650645218,4.44698216745,5.66691535594,12.6318905073,9.62660580541,10.7363434411,7.74092146686,7.68272523424,0.0,0.0,18.2520348666,18.6769032592,16.8465332282,0.0,10.7858314672,7.18466817153,5.39503926325,5.91305978544,0.0,0.0,0.0,0.0,0.0,0.0,13.7424529413,9.87347917511,10.0817768271,12.4264207114,10.6242895914,17.633032806,15.8458743026,0.0,0.0,0.0,12.5865407519,7.64599170158,8.22974811766,7.22348553604,12.5834646718,14.5253288678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6256093454,13.1096863409,6.07920715688,7.02792062062,0.0,11.9804069921,0.0,0.0,0.0,0.0,13.7619639864,0.0,0.0,0.0,0.0,9.20210559311,9.29078188657,1.1411369535,33.662822758,0.0,0.0,0.0,0.0,9.02670659063,7.78090544348,9.84110196957,10.4991594856,5.76333389058,5.93699723438,7.10718601769,12.2598518828,12.5235584602,6.40640734996,7.14949776686,0.0,0.0,0.0,8.29789531111,0.0,0.0,8.83709160637,8.53363442602,6.43473188675,0.0,0.0,0.0,6.89720462682,0.0,0.0,0.0,4.65320029341,3.66202802747,11.7400119913,4.84858416703,3.83108976284,0.0,0.0,0.0,12.3365668494,0.0,12.7562048079,11.9798578062,17.0081231824,26.1003023408,12.3943934154
4,10.7341935731,9.59049575186,11.5411684345,6.79944831687,9.14638251727,0.0,13.0880549171,10.0586802825,8.57801120256,10.1591342685,0.0,8.45469509372,4.3517192073,3.24476417983,7.4736064832,9.23223752153,7.51568106817,7.62649950871,4.75682285519,4.70965337826,0.0,0.0,6.44786232277,16.9030261119,22.5661079441,0.0,8.28892010887,6.24598734274,4.20426435206,7.38637548661,0.0,0.0,0.0,0.0,0.0,0.0,8.41159091733,8.93391221553,9.17903256538,12.2923609976,3.87795072987,10.9588360736,9.68476319002,0.0,0.0,0.0,9.39366980341,7.84870444911,7.70685605454,9.57530501514,7.96979522544,7.90251833761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54727234203,8.06362105973,8.150701548,7.1878542164,0.0,19.772945123,0.0,0.0,0.0,0.0,9.64689341913,0.0,0.0,0.0,0.0,3.76655596994,3.7318752382,0.297630245463,32.4674891461,0.0,0.0,0.0,0.0,10.65361492,8.59488538446,10.5963126242,11.1607980377,9.34136755646,6.42430543628,10.2449112178,12.2958423646,12.2832908501,10.0610045064,7.98780593282,0.0,0.0,0.0,6.52734360106,0.0,0.0,11.4215552648,12.4221738035,13.4235229122,0.0,0.0,0.0,15.9735610025,0.0,0.0,0.0,2.18379965293,18.4995824499,3.15458653216,4.62015194808,3.40017036568,0.0,0.0,0.0,14.6035428089,0.0,7.83401644069,6.07954336686,7.89526079883,4.07204415583,8.15757823825
5,9.43791120151,11.6657770642,16.0719969579,8.49605095236,12.0693584505,0.0,12.8029757122,14.1648970021,11.7800509159,14.6303162428,0.0,4.92607423901,3.04155062765,3.51306646923,5.23506639834,10.2111011427,5.20614955025,8.35233002863,4.71530841288,4.7296613516,0.0,0.0,7.14077390427,11.5187480092,11.8462786509,0.0,7.37583591639,7.63628906756,5.24640594739,7.95199064735,0.0,0.0,0.0,0.0,0.0,0.0,7.79275474045,12.0759853627,7.84844810254,10.9457352595,2.88941661466,8.31143087265,7.46268198798,0.0,0.0,0.0,8.00793045404,9.36434559212,11.4303539157,8.0168631169,6.59885628601,5.33115585368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41701328376,7.60180199095,6.18556757772,12.4322544481,0.0,10.7575371225,0.0,0.0,0.0,0.0,5.89412210025,0.0,0.0,0.0,0.0,2.02994573818,0.862323872429,0.0913518575185,18.8296318305,0.0,0.0,0.0,0.0,8.36958065811,8.98819665042,12.3110353245,12.2020158333,13.4726422399,10.279130878,13.2140923415,14.4126223661,14.2029453811,16.015314582,10.8451524864,0.0,0.0,0.0,6.28311558142,0.0,0.0,8.05014579734,8.11560574022,8.89279542968,0.0,0.0,0.0,11.0678876343,0.0,0.0,0.0,2.49112014117,7.77615086669,2.00080802577,3.61093446511,9.93937324291,0.0,0.0,0.0,5.98376212569,0.0,5.84827208746,6.2244197872,7.34232828571,2.7348651845,5.72774233256
6,10.5311138659,11.7525902098,8.04911869348,10.787812935,8.50933146772,0.0,12.8930143639,10.1356877107,13.3031007093,8.45733960389,0.0,4.15898144846,2.57341642604,3.37735098081,7.15158789691,6.23527889577,3.87812231861,4.56971051119,4.46039449894,4.65929993937,0.0,0.0,7.07340990616,5.00864411927,3.32264784768,0.0,8.36049172532,5.22285125545,6.86827212845,8.02045066896,0.0,0.0,0.0,0.0,0.0,0.0,10.9902076532,6.7133164708,7.07021638466,6.30983239788,2.96389343136,7.10299523634,6.4730503327,0.0,0.0,0.0,8.51518176146,4.48937573251,7.33718535668,7.95540233623,15.3936714432,9.26375505967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06813652345,7.49622600199,3.18838284957,7.16814771703,0.0,7.89341921722,0.0,0.0,0.0,0.0,4.73332251843,0.0,0.0,0.0,0.0,0.461957684231,0.313798340191,11.1795519181,6.8577419568,0.0,0.0,0.0,0.0,9.40658758179,10.7719156048,11.7383983992,12.7313512388,10.273619628,12.9095108502,9.82802295101,12.420366715,12.8211846211,10.3300213891,10.7633378469,0.0,0.0,0.0,4.03735667022,0.0,0.0,7.14235110987,6.50543450309,8.65866894071,0.0,0.0,0.0,10.219292206,0.0,0.0,0.0,4.43947030683,6.73268995691,5.33138895822,3.00478023465,7.25907720831,0.0,0.0,0.0,3.38794285112,0.0,4.72930503625,7.02881714057,6.62724569248,2.90722202482,5.76834391644
7,9.16041124858,7.19334178375,9.75118146702,9.76975814281,6.199479657,0.0,9.36622820776,15.3344388388,10.7774257956,8.13021622412,0.0,2.86875693859,4.77162420108,4.5682655421,2.92414064583,5.45879842998,3.37888800668,3.8307359163,4.33516739259,4.16229799336,0.0,0.0,2.13543933134,6.87005664156,2.09134333378,0.0,6.33315670081,8.22000145988,7.26149206739,4.70131958646,0.0,0.0,0.0,0.0,0.0,0.0,5.87944826236,5.26890572129,6.80255153592,4.6121140503,6.81874254231,5.82281345592,5.31944099983,0.0,0.0,0.0,5.86472667315,4.05052889098,6.97463498892,5.72884703566,3.2235333841,5.9570494693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94625503469,4.13395599006,4.17629049773,6.60030227409,0.0,7.28765616783,0.0,0.0,0.0,0.0,4.42509778475,0.0,0.0,0.0,0.0,0.0,0.186937051989,13.4604015219,4.19717921193,0.0,0.0,0.0,0.0,10.6151947367,12.6525229999,9.94413329558,9.7302125018,12.9017614109,10.7474711302,7.24852677139,8.60547942473,8.51263333214,12.0019626482,10.2745734576,0.0,0.0,0.0,6.5479116328,0.0,0.0,7.24398647729,6.36162216957,9.16077970023,0.0,0.0,0.0,7.78711098871,0.0,0.0,0.0,11.4363624082,9.11834502096,2.62302817324,2.45259279882,7.90625901773,0.0,0.0,0.0,2.30981126106,0.0,4.32239744177,5.15942203416,5.72194365945,4.58182935019,4.85016501286
8,5.84225000794,5.75050786265,8.89887354801,6.60804485151,7.19556317903,0.0,6.60262225293,10.3054860553,9.95517799865,10.0221990097,0.0,2.59255841378,4.67214478823,3.56273041308,2.51615472947,5.67916469778,3.36085399328,3.5723937355,3.31905031795,3.28490959882,0.0,0.0,1.43662012433,2.5170696991,1.99476314081,0.0,4.36186538949,7.77763860141,6.01372740362,5.15929036548,0.0,0.0,0.0,0.0,0.0,0.0,4.91144851868,5.01705549739,4.378816567,5.14216733792,8.68395635063,5.67000594592,6.50649905194,0.0,0.0,0.0,6.18020239675,8.31549159637,5.80363856111,7.45886843755,1.53784437126,2.70174485174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30948418803,5.48834318816,14.5300176675,5.54981849794,0.0,4.95867963513,0.0,0.0,0.0,0.0,4.14751527605,0.0,0.0,0.0,0.0,0.0,1.28236008927,23.7027619641,1.89821256901,0.0,0.0,0.0,0.0,8.46613128992,8.66903608703,9.88291300861,5.91869777776,9.00023673951,9.04916240141,8.23055502467,6.96638963322,7.08591956514,9.46679112276,7.95575488689,0.0,0.0,0.0,7.11873357445,0.0,0.0,7.08972008429,6.38911014224,7.23227465154,0.0,0.0,0.0,7.91276507849,0.0,0.0,0.0,9.12859118866,7.37119805529,8.30466404002,5.51503423789,4.8843547052,0.0,0.0,0.0,2.31047026572,0.0,4.21474583873,5.2959579377,7.55869629788,3.09567402193,4.37213904638
9,5.31101279752,5.50721727684,5.35855307635,7.81787516932,6.38994097371,0.0,5.84192090323,7.43373375394,10.2741234354,11.1917145139,0.0,3.16867391276,4.58643722498,3.21518272921,6.44143678153,5.07585376979,3.75577083526,3.6616109985,3.05685145012,3.10777921703,0.0,0.0,4.32159873701,5.28889372619,2.95573570769,0.0,4.40180585836,5.56862833176,6.02671025289,7.1349608263,0.0,0.0,0.0,0.0,0.0,0.0,4.78512345743,4.69462810898,5.24891474109,5.18354789462,7.55949087552,6.27101047832,8.57940255442,0.0,0.0,0.0,4.46015553304,7.51442558982,7.12246939008,9.07061648879,2.86599528848,3.15553559657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82627328907,3.74477534044,8.04439682825,10.5430902522,0.0,3.87003248641,0.0,0.0,0.0,0.0,5.54624272247,0.0,0.0,0.0,0.0,2.68941701315,18.5121097628,18.4766498916,0.935420913096,0.0,0.0,0.0,0.0,8.07196003508,6.47776159864,5.83608982112,4.61743332995,6.19295699359,8.86307156353,8.96003658098,5.53337134632,5.56298949296,5.93858069237,9.10123882838,0.0,0.0,0.0,7.99794878505,0.0,0.0,7.28627024942,5.9992191559,9.39687994527,0.0,0.0,0.0,5.55459928394,0.0,0.0,0.0,11.5166215844,5.25415512746,5.80903444593,10.7019244795,7.93921404364,0.0,0.0,0.0,2.50619464362,0.0,5.80094188224,8.49747414082,6.15698036219,2.9674789828,6.98648958774
10,4.98714538142,6.10776575421,5.57326417929,4.46631323291,6.50195972765,0.0,5.89809881724,6.9352525685,5.78369433452,8.08007299526,0.0,8.69352331324,14.9773097989,2.92883376192,7.47197376675,7.50014335645,5.86259034806,9.27952171108,10.5640669067,10.6123443414,0.0,0.0,7.23291832982,2.29017122047,3.51368218386,0.0,6.61918396995,9.27315060562,4.24291503983,7.76807672646,0.0,0.0,0.0,0.0,0.0,0.0,7.00776837715,6.06124846233,4.40198867459,7.76298411559,12.4319471013,5.65035928524,10.4374357886,0.0,0.0,0.0,5.64321454832,9.28894273134,5.92999057357,16.5117247339,3.38049976759,4.23550217087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79486965386,6.14274420847,12.5620764558,5.8933239822,0.0,3.35515391365,0.0,0.0,0.0,0.0,5.02892986535,0.0,0.0,0.0,0.0,4.09192528571,20.5244126736,5.33647101004,0.581401757647,0.0,0.0,0.0,0.0,8.23797930767,5.94441119598,6.40262473527,5.77963056689,6.70419060082,5.37552225961,7.87074123547,5.1262582204,5.11015591299,5.92333141647,5.11842688438,0.0,0.0,0.0,14.0371970761,0.0,0.0,10.2864360686,6.04564856286,9.78809633114,0.0,0.0,0.0,7.66662076563,0.0,0.0,0.0,10.579827877,12.1983448185,18.9149270596,13.3696210566,13.493292666,0.0,0.0,0.0,1.99678405736,0.0,7.16842981588,12.311090283,9.66318073942,2.739123584,11.1764643189
11,7.35766844804,6.60903484378,8.39174480366,6.27276372395,7.71810195862,0.0,5.99893361895,5.90434909332,5.67203366826,7.66325348302,0.0,15.2386347739,11.5716769614,19.8318670135,20.1293306713,9.56156441644,11.4113982275,13.8234540563,16.5281689426,16.9899769199,0.0,0.0,11.8251280541,2.09109644609,5.13336031805,0.0,11.351797907,12.0839625934,12.6628807181,14.4104886308,0.0,0.0,0.0,0.0,0.0,0.0,8.23496113803,11.2374723881,5.46698309324,8.5104718934,15.0835648884,9.53409911619,6.03434707228,0.0,0.0,0.0,10.0151805811,13.5582261589,7.3565838565,14.1365351227,5.35789819946,7.02788666769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7918117956,15.8790510747,15.2375166787,8.78822399654,0.0,3.2343543045,0.0,0.0,0.0,0.0,5.86888732674,0.0,0.0,0.0,0.0,14.6728737724,12.9723274183,3.5207300571,0.529884379913,0.0,0.0,0.0,0.0,6.52114038344,6.02418465509,5.69094763073,8.08792343498,8.50662245844,9.26570856208,9.38606590583,5.40547632078,5.3212998552,6.91759013244,6.01986070565,0.0,0.0,0.0,11.135309332,0.0,0.0,9.75026039872,7.37962685762,7.81581090051,0.0,0.0,0.0,9.33110713302,0.0,0.0,0.0,9.77111503351,13.2224499423,8.68213456137,19.3739665199,13.7086777112,0.0,0.0,0.0,17.6415541965,0.0,8.75395218377,10.6905686339,6.3826101673,7.64565856118,10.072006659
